"rgn_id","habitat","extent_rank"
3,"coral",3454.58
4,"coral",3454.58
2,"coral",3454.58
1,"coral",3454.58
3,"seagrass",4739.13
4,"seagrass",4739.13
2,"seagrass",4739.13
1,"seagrass",4739.13
3,"mangrove",1096.8024
4,"mangrove",1096.8024
2,"mangrove",1096.8024
1,"mangrove",1096.8024
